Employee_Id,Full_Name,Gender,Age,Gender,Education_Level,Hire_Date,Exit_Date,Department,Job_Role,Job_Level,Employment_Type,Base_Salary_Annual,Store_Location,Store_Location_Latitude,Store_Location_Longitude,Store_Id,Manager_Id,Manager_Name,Manager_Status
EMP006133,Gloria Lynch,Female,21,,Some College,14/08/2021,,Meat/Fish & Bakery,Butcher,Associate,Part-time,20685.56,Dallas,32.7767,-96.797,STR148,EMP006865,Jared Smith,Senior Manager
EMP006134,Rachel Norris,Male,22,,High School,31/12/2020,,Meat/Fish & Bakery,Butcher,Associate,Full-time,28929.8,Jacksonville,30.3322,-81.6557,STR056,EMP007124,Shelly Horton,Senior Manager
EMP006135,Joseph Spencer,Male,21,,Bachelor's,13/10/2021,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,13308.17,Phoenix,33.4484,-112.074,STR145,EMP006675,Thomas Johnson,Manager
EMP006136,Kenneth Schmidt,Male,32,,High School,07/08/2021,20/10/2023,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,23023.32,Dallas,32.7767,-96.797,STR069,EMP006762,Scott Smith,Manager
EMP006137,Timothy Fletcher,Male,34,,Master's,17/11/2020,18/09/2021,Meat/Fish & Bakery,Food Prep Worker,Entry,Seasonal,10441.99,Austin,30.2672,-97.7431,STR084,EMP006986,Michael Stevens,Manager
EMP006138,Michael Fernandez,Male,36,,Some College,21/12/2013,,Meat/Fish & Bakery,Butcher,Associate,Part-time,23518.99,Houston,29.7604,-95.3698,STR118,EMP007299,William Hall,Manager
EMP006139,Joseph Conway,Male,25,,Bachelor's,30/08/2020,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Full-time,44561.04,Boston,42.3601,-71.0589,STR096,EMP006822,Lauren Thompson,Executive
EMP006140,Edward Hill,Male,25,,High School,25/12/2020,,Meat/Fish & Bakery,Butcher,Associate,Part-time,22573.15,Los Angeles,34.0522,-118.2437,STR097,EMP007274,Cory Hale,Executive
EMP006141,Paula Evans,Female,39,,High School,30/01/2020,,Meat/Fish & Bakery,Butcher,Associate,Seasonal,13438.6,Memphis,35.1495,-90.049,STR110,EMP006865,Jared Smith,Senior Manager
EMP006142,Stephanie Santiago,Female,33,,High School,16/08/2021,22/11/2023,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,25616.66,Dallas,32.7767,-96.797,STR102,EMP007124,Shelly Horton,Senior Manager
EMP006143,Lauren Kim,Female,46,,High School,06/12/2015,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,13850.4,Portland,45.5152,-122.6784,STR047,EMP006675,Thomas Johnson,Manager
EMP006144,Sherri Colon,Male,38,,High School,01/03/2021,,Meat/Fish & Bakery,Butcher,Associate,Full-time,38511.2,Boston,42.3601,-71.0589,STR107,EMP006762,Scott Smith,Manager
EMP006145,Erin Mckinney,Female,37,,Bachelor's,09/02/2018,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,29831.6,Nashville,36.1627,-86.7816,STR040,EMP006986,Michael Stevens,Manager
EMP006146,Joseph Dougherty,Male,38,,Master's,19/09/2018,,Meat/Fish & Bakery,Butcher,Associate,Full-time,30017.42,San Jose,37.3382,-121.8863,STR069,EMP007299,William Hall,Manager
EMP006147,Sarah Williams,Female,21,,High School,16/09/2021,,Meat/Fish & Bakery,Butcher,Associate,Full-time,34147.13,Detroit,42.3314,-83.0458,STR106,EMP006822,Lauren Thompson,Executive
EMP006148,Jeremy Silva,Male,22,,Bachelor's,18/02/2020,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,16124.25,Nashville,36.1627,-86.7816,STR027,EMP007274,Cory Hale,Executive
EMP006149,Lisa Prince,Female,43,,High School,19/12/2020,09/08/2021,Meat/Fish & Bakery,Butcher,Associate,Part-time,21300.66,Las Vegas,36.1699,-115.1398,STR138,EMP006865,Jared Smith,Senior Manager
EMP006150,Sara Wilkins,Female,26,,High School,03/05/2020,02/09/2024,Meat/Fish & Bakery,Food Prep Worker,Entry,Seasonal,12584.75,Seattle,47.6062,-122.3321,STR147,EMP007124,Shelly Horton,Senior Manager
EMP006151,Joshua Fowler,Female,40,,High School,08/08/2021,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,27797.71,Memphis,35.1495,-90.049,STR044,EMP006675,Thomas Johnson,Manager
EMP006152,Jodi Miller,Male,47,,High School,22/11/2019,,Meat/Fish & Bakery,Butcher,Associate,Part-time,20689.56,Los Angeles,34.0522,-118.2437,STR103,EMP006762,Scott Smith,Manager
EMP006153,Garrett Carpenter,Male,34,,Bachelor's,29/04/2019,,Meat/Fish & Bakery,Butcher,Associate,Full-time,28603.88,Baltimore,39.2904,-76.6122,STR137,EMP006986,Michael Stevens,Manager
EMP006154,Vincent Schaefer,Male,32,,High School,11/12/2021,13/03/2023,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,13577.44,Chicago,41.8781,-87.6298,STR008,EMP007299,William Hall,Manager
EMP006155,Rachel Norton,Male,27,,High School,21/10/2019,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,14324.08,Los Angeles,34.0522,-118.2437,STR092,EMP006822,Lauren Thompson,Executive
EMP006156,Jon Russo,Male,38,,Master's,23/04/2019,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,22324.71,Dallas,32.7767,-96.797,STR112,EMP007274,Cory Hale,Executive
EMP006157,Jeanne Mills,Male,38,,Some College,02/09/2021,,Meat/Fish & Bakery,Butcher,Associate,Full-time,36920.23,Boston,42.3601,-71.0589,STR083,EMP006865,Jared Smith,Senior Manager
EMP006158,Nicholas Little,Male,34,,Some College,14/04/2019,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,17539.98,Phoenix,33.4484,-112.074,STR119,EMP007124,Shelly Horton,Senior Manager
EMP006159,Jonathan Walton,Male,28,,Some College,24/11/2020,30/01/2022,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,14016.34,Jacksonville,30.3322,-81.6557,STR028,EMP006675,Thomas Johnson,Manager
EMP006160,Ashley Miller,Female,38,,Bachelor's,07/11/2017,28/05/2019,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,30360.79,Columbus,39.9612,-82.9988,STR044,EMP006762,Scott Smith,Manager
EMP006161,William Vasquez,Male,36,,PhD,01/03/2021,19/07/2024,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,14128.72,Los Angeles,34.0522,-118.2437,STR090,EMP006986,Michael Stevens,Manager
EMP006162,Denise Hendricks,Female,33,,Some College,17/11/2021,,Meat/Fish & Bakery,Butcher,Associate,Full-time,31614.11,Seattle,47.6062,-122.3321,STR069,EMP007299,William Hall,Manager
EMP006163,Stacy Johnson,Male,26,,Bachelor's,01/11/2020,,Meat/Fish & Bakery,Food Prep Worker,Entry,Seasonal,9795.91,Houston,29.7604,-95.3698,STR033,EMP006822,Lauren Thompson,Executive
EMP006164,Mary Delacruz,Female,39,,Bachelor's,01/01/2020,23/09/2020,Meat/Fish & Bakery,Butcher,Associate,Part-time,19480.61,Las Vegas,36.1699,-115.1398,STR097,EMP007274,Cory Hale,Executive
EMP006165,Laura Singleton,Female,32,,Bachelor's,10/04/2021,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,14727.98,Jacksonville,30.3322,-81.6557,STR125,EMP006865,Jared Smith,Senior Manager
EMP006166,Jill Ray,Male,23,,Some College,23/04/2021,,Meat/Fish & Bakery,Butcher,Associate,Full-time,33867.41,Phoenix,33.4484,-112.074,STR129,EMP007124,Shelly Horton,Senior Manager
EMP006167,Charles Hensley,Male,24,,High School,04/10/2021,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,26074.08,Los Angeles,34.0522,-118.2437,STR075,EMP006675,Thomas Johnson,Manager
EMP006168,Lauren Walker,Female,37,,Some College,26/09/2020,,Meat/Fish & Bakery,Butcher,Associate,Part-time,23903.3,Jacksonville,30.3322,-81.6557,STR043,EMP006762,Scott Smith,Manager
EMP006169,Ann Calderon,Male,45,,High School,18/10/2020,,Meat/Fish & Bakery,Butcher,Associate,Full-time,28671.12,Portland,45.5152,-122.6784,STR065,EMP006986,Michael Stevens,Manager
EMP006170,Jonathan Potter,Male,35,,Bachelor's,18/04/2019,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,23421.81,Charlotte,35.2271,-80.8431,STR136,EMP007299,William Hall,Manager
EMP006171,Julie Curry,Male,36,,High School,05/12/2021,13/07/2024,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Seasonal,14316.96,Chicago,41.8781,-87.6298,STR010,EMP006822,Lauren Thompson,Executive
EMP006172,Maureen Lee,Male,59,,High School,14/03/2019,,Meat/Fish & Bakery,Butcher,Associate,Full-time,35510.09,San Antonio,29.4241,-98.4936,STR012,EMP007274,Cory Hale,Executive
EMP006173,Alicia Garner,Female,45,,Master's,07/12/2021,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,13527.06,Phoenix,33.4484,-112.074,STR119,EMP006865,Jared Smith,Senior Manager
EMP006174,David Silva,Male,31,,Some College,23/04/2015,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,18218.64,Austin,30.2672,-97.7431,STR107,EMP007124,Shelly Horton,Senior Manager
EMP006175,Tyler Patel,Male,29,,Bachelor's,28/02/2021,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,16271.63,Philadelphia,39.9526,-75.1652,STR086,EMP006675,Thomas Johnson,Manager
EMP006176,Victoria Parker,Female,31,,Master's,05/09/2021,,Meat/Fish & Bakery,Butcher,Associate,Full-time,34324.09,Baltimore,39.2904,-76.6122,STR111,EMP006762,Scott Smith,Manager
EMP006177,Emily Martinez,Male,29,,Bachelor's,29/12/2019,,Meat/Fish & Bakery,Butcher,Associate,Full-time,34739.13,San Antonio,29.4241,-98.4936,STR006,EMP006986,Michael Stevens,Manager
EMP006178,Amanda Brown,Female,33,,Bachelor's,12/04/2020,,Meat/Fish & Bakery,Butcher,Associate,Full-time,30049.76,Dallas,32.7767,-96.797,STR114,EMP007299,William Hall,Manager
EMP006179,Samantha Salinas,Female,33,,Bachelor's,28/01/2020,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,14386.14,Memphis,35.1495,-90.049,STR054,EMP006822,Lauren Thompson,Executive
EMP006180,Michelle Williams,Female,30,,High School,07/06/2019,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,15112.9,Houston,29.7604,-95.3698,STR118,EMP007274,Cory Hale,Executive
EMP006181,Shawn Evans,Male,21,,High School,29/05/2021,30/10/2021,Meat/Fish & Bakery,Butcher,Associate,Part-time,21073.17,Baltimore,39.2904,-76.6122,STR019,EMP006865,Jared Smith,Senior Manager
EMP006182,Christine Jones,Female,43,,PhD,25/09/2020,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,24101.18,Philadelphia,39.9526,-75.1652,STR149,EMP007124,Shelly Horton,Senior Manager
EMP006183,Michael Buchanan,Male,28,,Bachelor's,12/07/2014,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,23163.32,Portland,45.5152,-122.6784,STR001,EMP006675,Thomas Johnson,Manager
EMP006184,James Morales DVM,Male,28,,High School,21/12/2021,,Meat/Fish & Bakery,Butcher,Associate,Full-time,39641.4,New York,40.7128,-74.006,STR025,EMP006762,Scott Smith,Manager
EMP006185,Michael Hicks,Male,21,,Bachelor's,28/09/2021,,Meat/Fish & Bakery,Butcher,Associate,Part-time,16958.27,Boston,42.3601,-71.0589,STR023,EMP006986,Michael Stevens,Manager
EMP006186,Laura Clark,Female,30,,High School,09/08/2021,05/04/2024,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,18016.18,Chicago,41.8781,-87.6298,STR041,EMP007299,William Hall,Manager
EMP006187,Luke Bush,Male,38,,Bachelor's,23/10/2021,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,29880.35,Baltimore,39.2904,-76.6122,STR102,EMP006822,Lauren Thompson,Executive
EMP006188,Kimberly Cantrell,Male,41,,High School,02/02/2020,,Meat/Fish & Bakery,Butcher,Associate,Part-time,18939.94,Memphis,35.1495,-90.049,STR011,EMP007274,Cory Hale,Executive
EMP006189,Sarah Jordan,Female,36,,Bachelor's,12/10/2021,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,23356.27,Dallas,32.7767,-96.797,STR017,EMP006865,Jared Smith,Senior Manager
EMP006190,Tyler Cole,Male,26,,Some College,28/12/2021,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,23456.29,Fort Worth,32.7555,-97.3308,STR002,EMP007124,Shelly Horton,Senior Manager
EMP006191,Matthew Valencia,Male,34,,Bachelor's,09/12/2021,,Meat/Fish & Bakery,Butcher,Associate,Seasonal,14547.67,Columbus,39.9612,-82.9988,STR109,EMP006675,Thomas Johnson,Manager
EMP006192,Cynthia Freeman,Female,34,,High School,16/12/2021,05/07/2022,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,28428.07,Columbus,39.9612,-82.9988,STR103,EMP006762,Scott Smith,Manager
EMP006193,Gregory Wiley,Male,48,,High School,09/06/2019,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Full-time,46741.19,Dallas,32.7767,-96.797,STR069,EMP006986,Michael Stevens,Manager
EMP006194,Dylan Long,Male,22,,High School,26/05/2020,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,31374.81,Detroit,42.3314,-83.0458,STR055,EMP007299,William Hall,Manager
EMP006195,Amanda Anderson,Female,31,,High School,30/10/2018,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Part-time,27227.35,San Antonio,29.4241,-98.4936,STR032,EMP006822,Lauren Thompson,Executive
EMP006196,Cynthia Tucker,Female,35,,High School,08/12/2021,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,14135.11,Detroit,42.3314,-83.0458,STR126,EMP007274,Cory Hale,Executive
EMP006197,Scott Stephens,Male,24,,Bachelor's,15/10/2020,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Part-time,23190.98,Baltimore,39.2904,-76.6122,STR021,EMP006865,Jared Smith,Senior Manager
EMP006198,Ralph Gray,Male,24,,Master's,13/08/2021,,Meat/Fish & Bakery,Butcher,Associate,Full-time,38106.32,San Diego,32.7157,-117.1611,STR082,EMP007124,Shelly Horton,Senior Manager
EMP006199,Thomas Phillips,Male,33,,Some College,12/08/2020,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,24093.06,San Jose,37.3382,-121.8863,STR003,EMP006675,Thomas Johnson,Manager
EMP006200,Jamie Scott,Male,30,,Bachelor's,27/06/2013,,Meat/Fish & Bakery,Meat/Fish & Bakery Supervisor,Supervisor,Full-time,43305.4,Las Vegas,36.1699,-115.1398,STR074,EMP006762,Scott Smith,Manager
EMP006201,Michael Gutierrez,Male,21,,High School,02/06/2021,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,29032.8,Nashville,36.1627,-86.7816,STR036,EMP006986,Michael Stevens,Manager
EMP006202,Brian Kidd,Male,34,,Bachelor's,24/10/2021,,Meat/Fish & Bakery,Butcher,Associate,Part-time,19698.19,Dallas,32.7767,-96.797,STR036,EMP007299,William Hall,Manager
EMP006203,Travis Walters,Male,32,,Bachelor's,17/12/2015,,Meat/Fish & Bakery,Butcher,Associate,Full-time,39040.48,Dallas,32.7767,-96.797,STR081,EMP006822,Lauren Thompson,Executive
EMP006204,Joseph Meyers,Male,35,,Bachelor's,16/04/2021,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,17101.53,Jacksonville,30.3322,-81.6557,STR007,EMP007274,Cory Hale,Executive
EMP006205,Jennifer Baker,Male,54,,High School,15/10/2016,,Meat/Fish & Bakery,Butcher,Associate,Full-time,29085.03,Fort Worth,32.7555,-97.3308,STR008,EMP006865,Jared Smith,Senior Manager
EMP006206,Tracey Johnson,Male,34,,Some College,04/01/2012,30/04/2012,Meat/Fish & Bakery,Food Prep Worker,Entry,Contractor,34626.42,Memphis,35.1495,-90.049,STR115,EMP007124,Shelly Horton,Senior Manager
EMP006207,Kimberly Taylor,Male,40,,Master's,04/01/2012,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,24585.57,Baltimore,39.2904,-76.6122,STR127,EMP006675,Thomas Johnson,Manager
EMP006208,Alejandra Thomas,Female,24,,PhD,23/05/2018,,Meat/Fish & Bakery,Meat/Fish & Bakery Supervisor,Supervisor,Part-time,28841.89,Memphis,35.1495,-90.049,STR050,EMP006762,Scott Smith,Manager
EMP006209,Jay Peck,Male,43,,Bachelor's,16/07/2021,,Meat/Fish & Bakery,Food Prep Worker,Entry,Contractor,28624.86,Jacksonville,30.3322,-81.6557,STR025,EMP006986,Michael Stevens,Manager
EMP006210,Ashley Schultz,Female,37,,Some College,23/04/2021,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,22512.24,Denver,39.7392,-104.9903,STR073,EMP007299,William Hall,Manager
EMP006211,Jody Rice,Male,30,,Bachelor's,03/07/2021,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,26965.15,Seattle,47.6062,-122.3321,STR027,EMP006822,Lauren Thompson,Executive
EMP006212,Leslie Bauer,Male,26,,Master's,02/04/2019,23/09/2020,Meat/Fish & Bakery,Food Prep Worker,Entry,Seasonal,9293.27,Memphis,35.1495,-90.049,STR106,EMP007274,Cory Hale,Executive
EMP006213,Laura Andrews,Female,40,,High School,28/12/2016,,Meat/Fish & Bakery,Butcher,Associate,Full-time,32811.64,Boston,42.3601,-71.0589,STR149,EMP006865,Jared Smith,Senior Manager
EMP006214,Jon Green,Male,32,,Master's,24/06/2017,,Meat/Fish & Bakery,Butcher,Associate,Full-time,32208.52,Portland,45.5152,-122.6784,STR001,EMP007124,Shelly Horton,Senior Manager
EMP006215,Sylvia Dalton,Female,34,,Some College,06/12/2021,16/05/2022,Meat/Fish & Bakery,Food Prep Worker,Entry,Contractor,32701.24,Jacksonville,30.3322,-81.6557,STR081,EMP006675,Thomas Johnson,Manager
EMP006216,Melissa Smith,Female,35,,Bachelor's,02/06/2021,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,30031.71,Columbus,39.9612,-82.9988,STR142,EMP006762,Scott Smith,Manager
EMP006217,Jonathan Gallagher,Male,42,,Bachelor's,24/02/2019,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,23534.13,New York,40.7128,-74.006,STR092,EMP006986,Michael Stevens,Manager
EMP006218,Louis Gibson,Male,21,,Bachelor's,13/11/2021,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Part-time,24298.96,San Jose,37.3382,-121.8863,STR056,EMP007299,William Hall,Manager
EMP006219,Francisco Woodward,Male,37,,Some College,12/05/2020,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,25733.53,Chicago,41.8781,-87.6298,STR118,EMP006822,Lauren Thompson,Executive
EMP006220,Michael Guerra,Male,22,,Bachelor's,21/07/2020,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,23514.1,Boston,42.3601,-71.0589,STR071,EMP007274,Cory Hale,Executive
EMP006221,Kimberly Orozco,Male,25,,Some College,31/12/2020,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,17990.72,Los Angeles,34.0522,-118.2437,STR086,EMP006865,Jared Smith,Senior Manager
EMP006222,John Chavez,Male,39,,Bachelor's,18/04/2019,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,29072.28,Fort Worth,32.7555,-97.3308,STR074,EMP007124,Shelly Horton,Senior Manager
EMP006223,Alison Faulkner,Male,32,,Bachelor's,21/11/2018,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,23903.82,San Jose,37.3382,-121.8863,STR006,EMP006675,Thomas Johnson,Manager
EMP006224,Toni Galloway,Male,30,,Some College,15/05/2021,,Meat/Fish & Bakery,Butcher,Associate,Full-time,32400.66,Columbus,39.9612,-82.9988,STR005,EMP006762,Scott Smith,Manager
EMP006225,Nina Combs,Female,30,,Some College,30/03/2020,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,23058.05,Las Vegas,36.1699,-115.1398,STR095,EMP006986,Michael Stevens,Manager
EMP006226,Patricia Cannon,Female,23,,Some College,01/04/2021,,Meat/Fish & Bakery,Butcher,Associate,Part-time,21323.09,Los Angeles,34.0522,-118.2437,STR097,EMP007299,William Hall,Manager
EMP006227,Eric Clark,Male,31,,Some College,07/10/2021,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Full-time,36820.58,Denver,39.7392,-104.9903,STR113,EMP006822,Lauren Thompson,Executive
EMP006228,Kelly Brown,Female,34,,Bachelor's,09/05/2021,,Meat/Fish & Bakery,Butcher,Associate,Full-time,39831.21,Denver,39.7392,-104.9903,STR079,EMP007274,Cory Hale,Executive
EMP006229,Joshua Ramos DDS,Female,29,,PhD,19/09/2017,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,29806.82,Phoenix,33.4484,-112.074,STR057,EMP006865,Jared Smith,Senior Manager
EMP006230,Courtney Young,Female,36,,High School,03/12/2021,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,25902.39,Columbus,39.9612,-82.9988,STR080,EMP007124,Shelly Horton,Senior Manager
EMP006231,Philip Cole,Male,40,,High School,08/07/2021,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,27785.64,Jacksonville,30.3322,-81.6557,STR088,EMP006675,Thomas Johnson,Manager
EMP006232,Anna Love,Female,39,,Some College,02/01/2021,,Meat/Fish & Bakery,Meat/Fish & Bakery Director,Senior_Manager,Full-time,116453.67,Charlotte,35.2271,-80.8431,STR140,EMP001131,Michelle Walls,Executive
EMP006233,Lisa Rodriguez,Female,22,,Bachelor's,09/05/2020,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,27540.99,Baltimore,39.2904,-76.6122,STR141,EMP006762,Scott Smith,Manager
EMP006234,Cheryl Petersen,Male,43,,High School,20/05/2020,,Meat/Fish & Bakery,Butcher,Associate,Full-time,30093.98,Baltimore,39.2904,-76.6122,STR131,EMP006986,Michael Stevens,Manager
EMP006235,Tracy Lopez,Female,31,,High School,16/01/2020,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Part-time,24408.33,Los Angeles,34.0522,-118.2437,STR103,EMP007299,William Hall,Manager
EMP006236,Casey Baker,Male,28,,High School,10/05/2014,,Meat/Fish & Bakery,Butcher,Associate,Part-time,22870.64,Philadelphia,39.9526,-75.1652,STR066,EMP006822,Lauren Thompson,Executive
EMP006237,Andrew Green,Male,25,,Some College,03/01/2021,,Meat/Fish & Bakery,Butcher,Associate,Part-time,21438.33,Nashville,36.1627,-86.7816,STR030,EMP007274,Cory Hale,Executive
EMP006238,Carolyn Kane,Male,24,,High School,24/06/2020,,Meat/Fish & Bakery,Butcher,Associate,Full-time,35808.69,Austin,30.2672,-97.7431,STR039,EMP006865,Jared Smith,Senior Manager
EMP006239,Lisa Ramsey,Female,30,,Bachelor's,26/11/2017,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Full-time,48002.32,Philadelphia,39.9526,-75.1652,STR126,EMP007124,Shelly Horton,Senior Manager
EMP006240,Joel Smith,Male,33,,High School,10/08/2019,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,30939.73,Chicago,41.8781,-87.6298,STR093,EMP006675,Thomas Johnson,Manager
EMP006241,Andrea Brown,Female,24,,Some College,03/06/2021,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Part-time,29278.13,Memphis,35.1495,-90.049,STR082,EMP006762,Scott Smith,Manager
EMP006242,Melissa Combs,Female,33,,Some College,19/08/2020,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,22948.49,Portland,45.5152,-122.6784,STR114,EMP006986,Michael Stevens,Manager
EMP006243,Karl Moore,Male,21,,High School,26/12/2021,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,27441.26,Phoenix,33.4484,-112.074,STR057,EMP007299,William Hall,Manager
EMP006244,Richard Larsen,Male,36,,Bachelor's,24/09/2019,,Meat/Fish & Bakery,Butcher,Associate,Full-time,36886.11,Philadelphia,39.9526,-75.1652,STR058,EMP006822,Lauren Thompson,Executive
